Source,Target,Weight
85496,13153,28
44076,62525,36
7997,97418,47
98996,62760,280
78858,79233,33
80611,58235,50
1223,64274,322
46913,2247,158
44269,32225,141
70041,84124,420
36844,80918,99
35099,9683,100
18626,62988,424
43608,71744,350
7893,1206,127
68684,98398,255
72496,17313,454
85208,1014,442
77982,87151,354
19994,76260,439
75395,96630,241
55159,87967,219
54980,86200,46
73344,255,184
12906,83550,471
90063,80101,145
46415,85205,111
5794,97741,387
14996,81906,394
72649,65631,293
50628,29709,4
42343,60963,298
58992,39189,205
35928,14411,297
46386,57790,26
72935,59512,108
25127,30168,192
92232,95118,240
71135,22103,31
8909,17848,41
351,7908,131
20028,21140,327
64854,98445,297
87486,65644,341
14198,19934,140
76062,24264,24
7416,76750,317
44767,89515,346
28384,17005,155
23928,793,217
69572,84027,96
28349,32711,221
58886,79007,452
77706,21681,222
88044,91963,45
25743,92190,62
79685,52531,285
90460,43289,432
1214,69074,253
66399,29764,154
65255,75608,385
20859,68437,473
42451,94456,471
16270,15153,397
83144,92283,297
75784,61888,68
32704,82766,330
32958,533,238
86416,82150,273
70642,78605,115
43135,25778,38
55409,25885,415
29073,79597,51
78190,63811,489
88417,22971,153
72311,50280,347
59110,52235,233
12549,23131,394
99131,83176,172
87470,57970,11
49264,26513,125
12243,16960,493
18386,19706,342
74250,52676,397
67156,62055,475
44248,12459,423
29292,89706,427
48733,9535,435
31805,97651,259
40814,20513,411
84188,26173,137
85881,65708,192
23507,51967,344
40258,73139,163
62737,72827,264
73496,39593,331
5534,68768,380
90184,68665,3
70884,25926,345
2021,29785,208
14050,91354,326
59471,27890,26
56165,25872,103
46075,15537,140
92991,33767,146
72411,31556,276
79401,40365,209
18548,64803,404
17709,60671,309
72216,94387,11
53402,46031,183
77797,54033,9
31994,64026,189
28884,11945,482
42787,38872,272
61486,76375,380
11145,50233,307
37325,27050,247
22718,21649,157
28182,57021,390
26320,51531,389
11473,89370,430
5028,86433,332
55099,90977,248
12788,44819,199
88685,23317,199
87001,3361,460
23728,69925,96
96876,6896,319
66916,29713,18
17690,10963,81
70439,44386,351
20568,85885,456
50568,9370,366
5260,71227,53
69175,40305,123
9349,75135,334
53903,95251,94
81513,49454,38
10431,22009,262
19144,38118,225
92068,24590,384
47794,12366,15
70929,6274,225
65371,52211,449
76326,47823,436
57716,18175,389
2291,17725,239
70656,34369,204
89814,20202,486
74496,79548,106
70951,15765,341
66072,46374,179
63985,33471,310
78164,52682,183
34322,41887,42
1383,46337,269
31909,16022,424
84999,51701,23
14882,41890,185
97039,30902,196
7752,38692,319
58461,79393,456
53041,17963,152
24399,1501,102
50188,82594,211
34864,66080,464
67535,62744,236
22719,16642,21
47190,55309,3
49982,19755,117
53797,36550,111
73362,24461,464
48341,89318,345
17053,35731,275
62813,24225,206
71471,87946,67
33079,42607,368
18337,71422,191
61285,7152,364
98293,26955,41
86367,40648,252
47149,45878,174
11674,2371,212
51826,62674,129
11994,75308,434
16070,92613,236
14250,25026,66
80487,10932,411
44345,3412,328
30263,54533,195
64507,32444,133
50851,18175,277
1120,46703,132
66858,43227,392
80976,45712,125
32322,51781,206
22052,45284,336
80173,32492,285
8625,21411,233
88585,78777,250
64764,44813,405
66820,74991,16
52626,50503,369
42279,49503,332
12086,24,82
33913,89193,367
29269,53196,276
8018,25865,446
34866,1668,441
93125,39743,45
3410,5326,100
12292,37092,43
3539,97950,53
30849,53069,386
58174,55427,480
96442,34585,160
41304,97854,106
20342,5757,96
65391,64519,324
73297,41656,424
89394,61930,485
31174,77244,282
63877,43758,325
6980,72856,261
21944,94445,440
53949,82542,170
6477,18381,28
85197,48801,5
10783,90333,279
16575,41929,427
68265,72526,79
93342,87251,53
71629,68719,422
82935,80710,108
4914,54294,186
4164,18280,322
73236,38080,214
42401,35644,320
12133,4829,416
39008,84861,342
35970,27755,471
37149,72110,254
45540,69234,436
26987,12439,462
6526,21352,336
84601,93804,301
77692,33360,388
780,97192,18
10807,64016,159
68321,89055,151
17613,91977,337
21120,99033,401
46431,61427,488
16590,52294,180
50670,10293,428
75790,37002,400
38845,52059,148
1297,84485,306
11479,68895,491
76077,58270,498
23975,29161,118
6178,72292,302
21985,39380,444
72668,45403,498
76149,33520,157
37714,26878,156
55921,91985,428
20356,84373,105
64282,59994,478
56561,46263,81
59674,39824,494
99061,17458,235
66773,40735,43
31268,41784,336
10216,42008,450
37571,59184,145
88365,32324,454
52655,45599,496
7298,43462,89
8004,23147,329
57860,90239,451
97475,24599,444
29935,84484,195
13488,59684,322
35658,49005,12
59373,84142,184
72546,89004,419
46493,59140,410
32153,14132,426
50691,43533,156
61881,96960,208
13341,70567,250
45576,10691,270
17843,30314,439
82727,20114,228
46173,39548,450
25504,62028,467
1681,29025,422
7226,29203,62
80740,98320,290
37972,57122,10
60741,59912,255
28511,26403,41
58733,85779,29
67670,28764,232
72472,5929,273
86826,78748,476
29930,10779,353
65740,39917,263
3649,81042,470
86874,45795,399
21502,70382,384
53705,99718,108
40056,51504,297
6850,90548,123
95294,97380,458
22303,52914,223
87166,34882,234
37547,66960,146
1645,16721,152
66457,73461,128
59630,1297,480
47422,66318,81
90809,57192,61
40623,41289,167
29837,48453,169
33606,66756,338
35966,70019,359
60154,84157,10
84050,44507,321
13978,19896,71
20735,94983,353
75439,50068,294
91642,3258,137
59936,99984,178
18148,85934,109
57553,39999,94
42706,15628,191
7478,10554,328
22747,70917,442
97126,66175,123
75786,94193,308
50867,88257,273
1206,50012,407
46995,64353,34
31611,96439,105
88530,56917,237
5349,79301,379
51403,81055,187
16605,38061,159
51639,21277,36
85273,14204,160
92202,60665,182
82639,414,61
1811,12676,352
37470,10413,170
58567,65718,40
53164,18243,417
1354,77349,123
68796,29596,419
36432,61890,156
10511,36249,484
37949,39517,377
27729,39654,294
50231,25004,394
40170,55609,267
66794,33203,212
52533,9805,221
74898,89379,21
81681,85422,264
34103,97390,176
22099,10937,463
12264,12597,33
79334,8872,229
55190,51132,159
88935,58146,414
90062,44557,347
24489,66263,91
69323,43363,477
39138,86612,242
96506,8720,201
20070,33467,2
46833,14702,85
72127,65874,76
69110,99036,458
67394,76096,493
59396,91582,95
70408,99139,38
27965,30821,314
23052,45294,446
30496,71922,363
41969,91282,413
77324,55636,76
65924,37126,377
92558,64188,91
6455,27576,356
4535,19141,109
467,90833,466
92872,39850,312
15006,4317,423
38949,73252,102
54511,29594,325
7418,33621,351
73741,23236,393
43837,56653,450
5169,55939,393
19505,90098,366
61199,75052,214
20583,81318,269
58845,17564,297
8376,36443,275
57456,66587,306
88023,9985,237
37877,26328,331
94566,37857,47
74201,72511,443
16779,10779,310
91139,12706,423
41148,71576,252
12881,62709,453
33405,30356,46
27465,38868,321
59827,50727,232
60282,12659,113
93275,10321,231
43727,31023,218
38043,65362,317
84748,11400,324
48604,13533,64
22384,62094,125
19334,40079,298
45977,39177,498
14325,97183,200
90633,10813,374
90763,44266,92
93285,41680,439
5074,3809,198
6983,32462,189
49935,52221,250
98441,95526,482
91400,71654,71
18516,57492,109
52199,36759,284
57611,58120,181
55502,78350,298
37479,176,447
60608,27375,99
11908,66446,405
72627,32817,301
64749,19760,242
75304,81742,101
68440,31599,67
98258,14301,101
85535,77824,156
52463,69023,289
51187,13097,227
43754,48277,156
40106,77920,1
5070,72476,490
7181,98405,85
90610,44206,127
62077,98268,61
90832,57662,173
5219,84671,290
48560,31728,299
32027,69986,487
61334,13801,329
79608,23691,462
20498,89742,433
56837,78934,272
26204,45145,270
77968,12156,89
6686,29035,126
29930,68648,292
80162,59669,62
54032,30535,472
84140,7379,105
99862,90607,478
76045,94231,203
91709,32237,402
58779,73307,32
26141,7543,371
16501,39133,216
70870,89822,55
18857,93789,110
15851,25597,254
30080,75895,464
24,34849,95
19779,81850,435
5841,79556,220
3092,59893,320
72853,22808,124
20515,53333,298
99574,43175,101
72307,29460,277
25016,48873,11
29409,95858,492
3648,1174,260
27110,44046,389
87905,62848,418
17066,50640,202
39781,36485,146
74885,75492,387
99681,26009,305
38966,27185,465
47771,83527,38
98422,45968,122
86842,17794,146
66973,27884,131
54848,41633,94
86265,42419,363
64734,79366,486
39952,6644,473
34030,33091,19
50509,79647,172
77609,98829,113
4493,14288,464
85479,85081,316
4115,38795,117
32676,13478,142
36403,65535,328
93858,34407,164
71609,42105,302
77408,91631,133
91678,40495,133
41879,22843,85
78298,65165,419
73397,26804,202
78612,17409,362
78709,25956,20
9417,24469,451
36925,79516,43
19398,31108,3
5477,44168,496
1397,89495,192
39256,97642,485
70714,28851,288
63554,48410,36
54894,65892,265
94566,44007,432
87660,5109,109
27232,10354,306
32366,17951,106
8228,43398,82
8509,11064,454
85630,43903,72
93692,3378,441
22636,41096,467
66954,22514,34
83441,40895,385
51411,46582,137
18293,77446,111
95207,86045,324
13495,67830,137
16168,56740,356
30027,54709,179
91053,39510,43
74813,55588,66
96465,66437,70
84,56172,333
69206,39417,401
29685,78265,169
32937,47930,397
41255,11178,340
7280,7332,134
77120,77867,1
93656,55825,290
14002,72699,9
98583,14317,447
956,87760,412
19000,84045,85
76431,62561,470
19078,57865,462
13586,3278,87
41402,80921,321
20683,2680,160
73101,12036,79
83750,26615,135
47248,7057,210
59996,98171,27
83181,50655,241
40324,39674,430
1292,51125,264
48358,93515,225
3913,8274,218
80492,20701,463
3630,55827,314
27473,28118,219
7132,77127,281
14850,57422,48
18212,98199,267
96305,86940,250
93745,87127,153
92413,23264,285
66899,24378,318
12380,11606,290
40791,31500,292
50066,63866,462
35418,10380,44
43465,47832,246
11258,29468,358
54180,92659,470
67998,70472,128
71634,55741,263
14134,23206,337
20850,91777,351
18216,5979,215
90735,72554,10
96494,66355,222
44197,35160,196
64403,94488,217
52340,93683,249
42050,79859,297
90588,55864,405
97899,99971,461
57842,90370,170
18855,8250,486
40990,23911,166
45943,52160,104
52175,31071,369
33656,40926,39
29828,22981,149
96224,86624,350
4618,41138,160
23378,13591,319
99561,86694,458
55474,72687,38
1142,684,472
98629,44314,332
27639,52290,350
89384,45157,331
8249,80396,54
50061,48059,150
27543,22319,380
19853,68879,188
60905,76902,408
99816,8454,413
2877,62968,161
11525,7778,281
96107,2534,419
33194,53922,1
3509,9422,179
50386,45155,469
66449,72699,51
96980,2794,337
13718,15652,193
59483,11358,196
88118,44407,345
79147,45616,465
58537,4321,133
88463,39337,414
25472,37851,92
91181,63671,232
41406,67190,291
43696,65499,166
4218,952,111
36069,20403,418
8948,32726,194
99348,92215,1
58036,90360,243
20550,86729,48
35948,46957,430
40941,79224,326
83456,85636,431
74014,39079,442
18097,49777,485
87152,45600,487
17747,73256,213
94282,37831,71
24173,62301,174
97947,43881,142
9021,81817,211
50863,24684,463
83347,38788,332
13721,40687,222
46478,80639,123
84432,32767,434
1708,69930,275
14856,38399,234
88175,78326,55
25347,39472,413
5929,7382,310
37730,19721,256
54081,77814,225
33478,96749,126
12748,62571,6
93184,87654,376
989,88955,223
15542,79050,322
35836,37821,146
10147,63437,315
36783,10311,347
91943,1813,22
88459,13352,341
95317,53632,262
6809,95884,24
5751,13723,399
81229,87940,32
83221,79350,435
83849,32975,129
94469,21027,339
37952,8061,85
25816,77229,331
17184,80463,198
67880,73389,12
38874,48903,202
50291,84086,496
94183,58411,401
68353,44624,201
54460,76342,54
49374,75621,483
79607,20010,450
48185,85622,164
38297,16626,204
13915,36892,382
82669,52316,452
2607,22078,415
67019,817,437
95261,31930,291
93038,60263,200
37617,89013,143
31002,13095,159
66988,13837,459
64806,93381,228
99796,66649,463
80530,22880,159
51725,24794,143
35872,56304,421
20262,61107,228
43080,6997,415
27270,33613,254
57706,63848,357
55944,67319,480
42321,64868,283
24104,14186,228
31119,788,261
58336,98434,1
61895,35202,395
7662,11414,455
10521,40876,286
79444,45847,271
17857,32244,323
13610,72906,354
56139,76096,224
3547,40703,398
89270,40771,202
4360,99678,320
68576,32410,376
56245,49317,300
78517,17300,96
47858,24278,243
4491,84935,339
63747,71090,490
9965,71743,351
43995,9108,299
87794,93436,257
34584,47059,243
50044,29951,477
63616,83681,299
39952,892,326
45302,79948,249
26750,66768,232
19984,98753,462
27535,28958,241
72189,1503,476
19964,1663,343
89365,18491,112
59912,62547,418
56837,59590,349
20822,85058,265
85940,43402,475
78816,18701,458
33205,30386,419
86230,31216,205
25207,55307,216
48807,63940,203
55636,51495,109
95548,83219,185
29202,45259,170
99127,20635,286
7204,16957,481
56264,41729,308
94347,41812,138
13006,76904,187
99926,99357,486
13519,77681,451
58171,60540,370
3185,97594,91
43424,84253,26
2597,48883,198
26874,6195,149
17575,46779,267
35442,49921,446
25322,7712,165
54623,53231,53
48214,46621,484
48016,80087,401
66653,28824,449
37805,55517,323
22341,32921,179
96130,16054,240
20803,12114,102
35250,49646,408
23766,21787,169
93743,28091,416
76442,86838,496
66129,86756,432
25671,92866,289
55567,47337,283
95494,91758,242
73512,8320,40
65677,46412,14
53447,49796,493
69406,91618,280
70549,8977,453
96500,47735,383
99287,82801,344
86717,41130,126
20954,94211,8
80318,38154,13
78199,86068,103
68201,47270,355
37767,96649,231
12159,17850,9
77928,31694,255
39625,22290,316
25599,78193,389
46170,98289,67
57966,21883,32
90672,68828,10
35355,39468,54
59139,73938,359
46435,65261,143
66089,48415,392
87860,65310,54
28377,66080,258
79886,4175,117
70118,65554,113
56741,72336,327
88007,38405,497
13562,63265,200
41681,27137,495
78677,98455,166
25534,92823,211
36651,51092,302
99669,12036,344
55066,96808,159
22649,3133,61
62770,3850,310
36338,11766,122
59170,83524,218
53142,62424,336
82378,1076,319
6180,41062,47
9652,60546,61
18677,57733,474
21219,39344,429
44567,86865,182
45531,5637,436
37464,35303,426
13282,57094,256
68370,56984,161
74635,47363,81
15230,16458,50
18420,80263,52
28100,32372,316
5157,56886,125
14149,3722,34
86239,19690,427
58327,52208,47
7038,86220,32
4802,29339,48
57504,9900,186
16376,44535,129
38660,32686,137
9927,20522,126
73019,83818,194
64552,23572,325
50312,14295,369
73945,84425,313
34420,55621,374
25035,16928,374
59808,41658,358
17844,20497,472
87268,62681,294
8883,85981,346
95916,21400,64
43237,33736,136
35343,76035,283
73039,4777,311
6945,89126,177
86411,73482,148
95641,92694,359
85085,39222,411
31818,19615,387
72146,53484,4
4353,93153,265
81138,83454,142
59282,7763,157
40820,22116,213
11949,78504,170
54410,73724,431
64840,72755,484
74550,78670,412
66861,72165,323
81112,24733,24
2690,57984,299
97827,43152,187
32772,37538,490
73236,81980,94
34155,51895,66
33776,69125,33
76519,52413,83
29508,31989,245
62175,99396,297
68437,80095,96
77778,1631,496
18992,58073,473
4379,68744,168
17163,99342,414
27639,7489,134
75566,95495,311
99611,87952,48
13872,72102,358
86879,25222,19
15855,52804,319
37667,76443,116
50427,74502,202
13717,15414,226
43789,43785,438
78663,49072,434
22213,11739,202
55365,31525,321
13017,57346,108
37359,56866,318
8989,80235,238
76620,73000,70
12845,23838,236
64571,81737,105
88655,30710,325
22705,68024,125
33107,97002,476
7661,82567,408
71578,30943,74
39353,89870,418
80632,79424,97
28589,39067,419
55508,39249,117
55039,77570,260
96601,94116,47
32397,97357,164
13059,47653,132
73961,49673,244
32112,43991,198
96437,77631,208
11490,35304,431
28991,73649,73
75139,5964,465
8354,39125,437
45845,4674,58
63358,2435,141
87985,90112,188
62800,46824,284
61617,64634,38
30867,2013,242
28002,12430,314
78912,25717,195
62389,29117,107
9419,82258,127
5011,99751,441
45851,90341,123
91782,64422,237
82831,71560,329
38051,48392,414
82652,51425,143
9139,28065,421
79988,94741,242
87748,94638,156
60564,79292,188
81037,624,123
1240,26174,103
83529,39404,149
11663,61317,13
68201,88791,395
56208,61556,335
55984,45252,36
54749,90191,51
56541,28699,309
96486,76020,249
75509,51164,306
61524,46951,418
53852,50477,298
98567,69411,232
88348,57967,76
59065,67033,204
34102,80013,276
55362,4620,379
7584,30444,50
17414,88871,207
97240,25938,198
90261,90590,439
6117,26372,222
12781,75728,262
11141,88750,310
38921,82926,468
27486,22756,229
98051,37378,340
18679,81687,489
4614,7949,455
12196,49418,40
91649,37860,144
16381,60042,465
4840,80047,389
33756,55388,306
8300,88457,130
75321,20144,73
46136,82912,491
66251,29147,8
71645,9725,120
98142,85707,413
86431,20620,403
33345,44702,373
21060,48205,18
40427,50194,169
99516,4243,62
53640,23619,266
10637,29823,56
43088,78528,37
87775,79853,269
61072,59464,395
81613,42422,417
79139,37652,199
91318,61225,337
90528,53728,29
36190,66375,104
66759,96666,230
36428,91718,415
74338,18664,432
72271,68805,42
81953,2959,225
30969,6323,261
4883,45921,167
80480,23373,379
41855,91242,140
91772,19664,234
71918,49151,346
47121,91416,288
29775,85982,47
31981,62729,478
21437,74760,156
74882,85155,379
76768,63684,42
82486,75507,138
38212,18176,159
78174,5092,94
37632,65439,435
67689,82766,112
33105,14568,18
15514,41524,137
52762,74592,153
19957,9694,267
77324,60398,34
14273,58779,337
93619,44112,182
10266,30382,441
34079,52071,268
21626,2725,478
76808,93812,486
75587,13163,418
78346,56226,483
22762,65927,250
19503,90035,3
88795,57634,101
45934,86526,474
60348,74229,354
91248,26588,64
47839,63487,118
39932,82883,382
58472,20844,146
78694,46251,114
24059,32650,322
50657,10741,170
94872,32863,300
18911,6131,394
73112,87174,279
83704,81580,83
4718,19848,313
20149,8350,452
50491,93552,29
39509,43241,279
23946,50357,279
78416,77496,208
91665,64985,411
67601,8779,334
89871,51509,184
90274,53714,235
60461,52874,291
19999,69191,165
31469,46022,229
43877,65130,181
82619,62811,412
4658,16573,367
54306,98852,344
28091,73552,51
24022,16182,198
46481,41262,133
87107,59063,155
99691,84972,272
63454,39062,28
608,70579,341
83839,33442,489
75580,51109,313
15758,85503,82
98868,68657,116
59627,18156,335
26680,18211,186
25521,8385,466
45627,58384,166
22817,91157,48
51816,62652,464
94908,34230,101
10574,36531,23
63305,61855,3
56399,81396,53
36830,32092,119
14620,92745,191
83650,96638,14
97901,75877,307
61947,63640,236
16956,91817,422
24483,49798,163
67161,18471,377
47520,3952,399
27767,73220,143
59747,57847,255
70051,70578,435
24632,17100,252
